Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/3           camlUtil__pnt_1375 [424]
                0.00    0.00       2/3           camlCamlinternalFormat__output_acc_64856 [383]
[336]    0.0    0.00    0.00       3         camlPervasives__output_string_1213 [336]
                0.00    0.00       3/3           caml_ml_output_bytes [349]
                0.00    0.00       3/3           caml_ml_output [348]
-----------------------------------------------
                0.00    0.00       3/3           camlSet__fun_2940 [338]
[337]    0.0    0.00    0.00       3         camlSet__Make_1245 [337]
-----------------------------------------------
                0.00    0.00       3/3           camlUtil__entry [423]
[338]    0.0    0.00    0.00       3         camlSet__fun_2940 [338]
                0.00    0.00       3/3           camlSet__Make_1245 [337]
-----------------------------------------------
                0.00    0.00       3/3           camlBatInnerIO__wrap_out_1554 [168]
[339]    0.0    0.00    0.00       3         camlWeak__add_1431 [339]
-----------------------------------------------
                0.00    0.00       3/3           camlBatInnerIO__wrap_out_1554 [168]
[340]    0.0    0.00    0.00       3         camlWeak__add_aux_1403 [340]
-----------------------------------------------
                0.00    0.00       3/3           camlWeak__loop_1425 [171]
[341]    0.0    0.00    0.00       3         camlWeak__fun_1843 [341]
                0.00    0.00       3/3           caml_ephe_set_key_option [345]
                0.00    0.00       3/3           caml_weak_set [351]
-----------------------------------------------
                0.00    0.00       3/3           camlArray__blit_1246 [333]
[342]    0.0    0.00    0.00       3         caml_array_blit [342]
-----------------------------------------------
                0.00    0.00       3/3           caml_enter_blocking_section [311]
[343]    0.0    0.00    0.00       3         caml_enter_blocking_section_default [343]
-----------------------------------------------
                0.00    0.00       3/3           camlWeak__loop_1425 [171]
[344]    0.0    0.00    0.00       3         caml_ephe_blit_key [344]
-----------------------------------------------
                0.00    0.00       3/3           camlWeak__fun_1843 [341]
[345]    0.0    0.00    0.00       3         caml_ephe_set_key_option [345]
                0.00    0.00       3/3           do_set [353]
-----------------------------------------------
                0.00    0.00       3/3           caml_leave_blocking_section [312]
[346]    0.0    0.00    0.00       3         caml_leave_blocking_section_default [346]
-----------------------------------------------
                0.00    0.00       3/3           camlPervasives__min_1027 [335]
[347]    0.0    0.00    0.00       3         caml_lessequal [347]
                0.00    0.00       3/3           compare_val [352]
-----------------------------------------------
                0.00    0.00       3/3           camlPervasives__output_string_1213 [336]
[348]    0.0    0.00    0.00       3         caml_ml_output [348]
-----------------------------------------------
                0.00    0.00       3/3           camlPervasives__output_string_1213 [336]
[349]    0.0    0.00    0.00       3         caml_ml_output_bytes [349]
                0.00    0.00       2/2           caml_putblock [366]
-----------------------------------------------
                0.00    0.00       3/3           camlWeak__loop_1425 [171]
[350]    0.0    0.00    0.00       3         caml_weak_blit [350]
-----------------------------------------------
                0.00    0.00       3/3           camlWeak__fun_1843 [341]
[351]    0.0    0.00    0.00       3         caml_weak_set [351]
-----------------------------------------------
                0.00    0.00       3/3           caml_lessequal [347]
[352]    0.0    0.00    0.00       3         compare_val [352]
-----------------------------------------------
                0.00    0.00       3/3           caml_ephe_set_key_option [345]
[353]    0.0    0.00    0.00       3         do_set [353]
                0.00    0.00       2/6           alloc_generic_table [316]
                0.00    0.00       1/1           caml_realloc_ephe_ref_table [455]
-----------------------------------------------
                0.00    0.00       2/2           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[354]    0.0    0.00    0.00       2         camlCamlinternalFormat__make_printf_62490 [354]
-----------------------------------------------
                0.00    0.00       2/2           camlImp_parser___menhir_discard_3238 [18]
[355]    0.0    0.00    0.00       2         camlImp_lexer____ocaml_lex_blk_cmt_rec_1216 [355]
                0.00    0.00     391/50991       camlLexing__engine_1237 [208]
-----------------------------------------------
                0.00    0.00       2/2           camlImp_parser___menhir_discard_3238 [18]
[356]    0.0    0.00    0.00       2         camlImp_lexer__blk_cmt_1215 [356]
-----------------------------------------------
                0.00    0.00       2/2           camlImplib__mdl_from_string_2099 [16]
[357]    0.0    0.00    0.00       2         camlImp_parser___menhir_goto_grm_ord_3068 [357]
-----------------------------------------------
                0.00    0.00       2/2           camlImplib__mdl_from_string_2099 [16]
[358]    0.0    0.00    0.00       2         camlImp_parser___menhir_goto_grm_rule_3069 [358]
-----------------------------------------------
                0.00    0.00       2/2           caml_install_signal_handler [196]
[359]    0.0    0.00    0.00       2         caml_convert_signal_number [359]
-----------------------------------------------
                0.00    0.00       1/2           caml_cplugins_init [432]
                0.00    0.00       1/2           caml_sys_init [459]
[360]    0.0    0.00    0.00       2         caml_cplugins_load [360]
                0.00    0.00       2/6           caml_secure_getenv [321]
-----------------------------------------------
                0.00    0.00       2/2           camlBytes__make_1216 [147]
[361]    0.0    0.00    0.00       2         caml_fill_bytes [361]
-----------------------------------------------
                0.00    0.00       1/2           camlPervasives__open_in_gen_1242 [199]
                0.00    0.00       1/2           camlPervasives__entry [187]
[362]    0.0    0.00    0.00       2         caml_ml_open_descriptor_in [362]
                0.00    0.00       2/4           caml_open_descriptor_in [331]
-----------------------------------------------
                0.00    0.00       2/2           camlPervasives__entry [187]
[363]    0.0    0.00    0.00       2         caml_ml_open_descriptor_out [363]
                0.00    0.00       2/2           caml_open_descriptor_out [365]
-----------------------------------------------
                0.00    0.00       1/2           camlPrintexc__entry [408]
                0.00    0.00       1/2           camlCamlinternalOO__entry [385]
[364]    0.0    0.00    0.00       2         caml_obj_block [364]
-----------------------------------------------
                0.00    0.00       2/2           caml_ml_open_descriptor_out [363]
[365]    0.0    0.00    0.00       2         caml_open_descriptor_out [365]
                0.00    0.00       2/4           caml_open_descriptor_in [331]
-----------------------------------------------
                0.00    0.00       2/2           caml_ml_output_bytes [349]
[366]    0.0    0.00    0.00       2         caml_putblock [366]
-----------------------------------------------
                0.00    0.00       2/2           caml_raise_constant [368]
[367]    0.0    0.00    0.00       2         caml_raise [367]
-----------------------------------------------
                0.00    0.00       2/2           caml_raise_not_found [369]
[368]    0.0    0.00    0.00       2         caml_raise_constant [368]
                0.00    0.00       2/2           caml_raise [367]
-----------------------------------------------
                0.00    0.00       2/2           caml_sys_getenv [373]
[369]    0.0    0.00    0.00       2         caml_raise_not_found [369]
                0.00    0.00       2/2           caml_raise_constant [368]
-----------------------------------------------
                0.00    0.00       2/2           caml_install_signal_handler [196]
[370]    0.0    0.00    0.00       2         caml_set_signal_action [370]
-----------------------------------------------
                0.00    0.00       1/2           caml_ml_set_channel_name [449]
                0.00    0.00       1/2           caml_sys_open [460]
[371]    0.0    0.00    0.00       2         caml_stat_free [371]
-----------------------------------------------
                0.00    0.00       1/2           caml_ml_set_channel_name [449]
                0.00    0.00       1/2           caml_sys_open [460]
[372]    0.0    0.00    0.00       2         caml_strdup [372]
                0.00    0.00       2/105         caml_stat_alloc [274]
-----------------------------------------------
                0.00    0.00       2/2           camlHashtbl__entry [391]
[373]    0.0    0.00    0.00       2         caml_sys_getenv [373]
                0.00    0.00       2/7           caml_string_is_c_safe [315]
                0.00    0.00       2/6           caml_secure_getenv [321]
                0.00    0.00       2/2           caml_raise_not_found [369]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[374]    0.0    0.00    0.00       1         camlArrayLabels__entry [374]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[375]    0.0    0.00    0.00       1         camlArray__entry [375]
                0.00    0.00       1/22          caml_fresh_oo_id [306]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[376]    0.0    0.00    0.00       1         camlBuffer__entry [376]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[377]    0.0    0.00    0.00       1         camlCallback__entry [377]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[378]    0.0    0.00    0.00       1         camlCamlinternalFormatBasics__entry [378]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[379]    0.0    0.00    0.00       1         camlCamlinternalFormat__entry [379]
                0.00    0.00       1/22          caml_fresh_oo_id [306]
-----------------------------------------------
                0.00    0.00       1/1           camlCamlinternalFormat__fun_84292 [381]
[380]    0.0    0.00    0.00       1         camlCamlinternalFormat__fun_84209 [380]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[381]    0.0    0.00    0.00       1         camlCamlinternalFormat__fun_84292 [381]
                0.00    0.00       1/1           camlCamlinternalFormat__fun_84209 [380]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[382]    0.0    0.00    0.00       1         camlCamlinternalFormat__make_string_padding_62494 [382]
-----------------------------------------------
                                   3             camlCamlinternalFormat__output_acc_64856 [383]
                0.00    0.00       1/1           camlPrintf__fun_1338 [415]
[383]    0.0    0.00    0.00       1+3       camlCamlinternalFormat__output_acc_64856 [383]
                0.00    0.00       2/3           camlPervasives__output_string_1213 [336]
                0.00    0.00       1/1           caml_ml_output_char [448]
                                   3             camlCamlinternalFormat__output_acc_64856 [383]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[384]    0.0    0.00    0.00       1         camlCamlinternalLazy__entry [384]
                0.00    0.00       1/22          caml_fresh_oo_id [306]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[385]    0.0    0.00    0.00       1         camlCamlinternalOO__entry [385]
                0.00    0.00       3/14          camlMap__fun_2919 [310]
                0.00    0.00       1/2           caml_obj_block [364]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[386]    0.0    0.00    0.00       1         camlChar__entry [386]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[387]    0.0    0.00    0.00       1         camlDigest__entry [387]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[388]    0.0    0.00    0.00       1         camlGc__entry [388]
-----------------------------------------------
                0.00    0.00       1/1           camlHashtbl__Make_1702 [390]
[389]    0.0    0.00    0.00       1         camlHashtbl__MakeSeeded_1584 [389]
-----------------------------------------------
                0.00    0.00       1/1           camlUtil__entry [423]
[390]    0.0    0.00    0.00       1         camlHashtbl__Make_1702 [390]
                0.00    0.00       1/1           camlHashtbl__MakeSeeded_1584 [389]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[391]    0.0    0.00    0.00       1         camlHashtbl__entry [391]
                0.00    0.00       2/2           caml_sys_getenv [373]
                0.00    0.00       1/1           camlString__contains_from_1375 [420]
-----------------------------------------------
                0.00    0.00       1/1           camlHashtbl__create_inner_2188 [192]
[392]    0.0    0.00    0.00       1         camlHashtbl__power_2_above_1333 [392]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[393]    0.0    0.00    0.00       1         camlImp_lexer__entry [393]
                0.00    0.00       1/22          caml_fresh_oo_id [306]
-----------------------------------------------
                0.00    0.00       1/1           camlImplib__mdl_from_string_2099 [16]
[394]    0.0    0.00    0.00       1         camlImp_parser___menhir_errorcase_3235 [394]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[395]    0.0    0.00    0.00       1         camlImp_parser__entry [395]
                0.00    0.00       1/22          caml_fresh_oo_id [306]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[396]    0.0    0.00    0.00       1         camlImplib__entry [396]
                0.00    0.00       1/22          caml_fresh_oo_id [306]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[397]    0.0    0.00    0.00       1         camlInt32__entry [397]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[398]    0.0    0.00    0.00       1         camlInt64__entry [398]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[399]    0.0    0.00    0.00       1         camlLexing__entry [399]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[400]    0.0    0.00    0.00       1         camlList__entry [400]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[401]    0.0    0.00    0.00       1         camlMap__entry [401]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[402]    0.0    0.00    0.00       1         camlMarshal__entry [402]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[403]    0.0    0.00    0.00       1         camlNativeint__entry [403]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[404]    0.0    0.00    0.00       1         camlObj__entry [404]
-----------------------------------------------
                0.00    0.00       1/1           camlThread__entry [203]
[405]    0.0    0.00    0.00       1         camlPervasives__at_exit_1391 [405]
                0.00    0.00       1/103622      caml_modify [204]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[406]    0.0    0.00    0.00       1         camlPervasives__iter_1202 [406]
                0.00    0.00       2/4           caml_ml_flush [330]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[407]    0.0    0.00    0.00       1         camlPrintexc__convert_raw_backtrace_1346 [407]
                0.00    0.00       1/1           caml_convert_raw_backtrace [430]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[408]    0.0    0.00    0.00       1         camlPrintexc__entry [408]
                0.00    0.00       1/2           caml_obj_block [364]
                0.00    0.00       1/4           caml_register_named_value [332]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[409]    0.0    0.00    0.00       1         camlPrintexc__print_exception_backtrace_1355 [409]
-----------------------------------------------
                0.00    0.00       1/1           camlUnix__entry [189]
[410]    0.0    0.00    0.00       1         camlPrintexc__register_printer_1430 [410]
                0.00    0.00       1/103622      caml_modify [204]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[411]    0.0    0.00    0.00       1         camlPrintexc__to_string_1304 [411]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[412]    0.0    0.00    0.00       1         camlPrintexc__try_get_raw_backtrace_1446 [412]
                0.00    0.00       1/1           caml_get_exception_raw_backtrace [439]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[413]    0.0    0.00    0.00       1         camlPrintf__entry [413]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[414]    0.0    0.00    0.00       1         camlPrintf__fprintf_1294 [414]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[415]    0.0    0.00    0.00       1         camlPrintf__fun_1338 [415]
                0.00    0.00       1/1           camlCamlinternalFormat__output_acc_64856 [383]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[416]    0.0    0.00    0.00       1         camlPrintf__fun_1347 [416]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__handle_uncaught_exception$27_1449 [180]
[417]    0.0    0.00    0.00       1         camlPrintf__kfprintf_1255 [417]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[418]    0.0    0.00    0.00       1         camlQueue__entry [418]
                0.00    0.00       1/22          caml_fresh_oo_id [306]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[419]    0.0    0.00    0.00       1         camlSet__entry [419]
-----------------------------------------------
                0.00    0.00       1/1           camlHashtbl__entry [391]
[420]    0.0    0.00    0.00       1         camlString__contains_from_1375 [420]
                0.00    0.00       1/1           camlString__index_rec_1327 [422]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[421]    0.0    0.00    0.00       1         camlString__entry [421]
-----------------------------------------------
                0.00    0.00       1/1           camlString__contains_from_1375 [420]
[422]    0.0    0.00    0.00       1         camlString__index_rec_1327 [422]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[423]    0.0    0.00    0.00       1         camlUtil__entry [423]
                0.00    0.00       3/3           camlSet__fun_2940 [338]
                0.00    0.00       3/14          camlMap__fun_2919 [310]
                0.00    0.00       2/22          caml_fresh_oo_id [306]
                0.00    0.00       1/1           camlUtil__pnt_1375 [424]
                0.00    0.00       1/1           camlHashtbl__Make_1702 [390]
-----------------------------------------------
                0.00    0.00       1/1           camlUtil__entry [423]
[424]    0.0    0.00    0.00       1         camlUtil__pnt_1375 [424]
                0.00    0.00       1/3           camlPervasives__output_string_1213 [336]
                0.00    0.00       1/4           caml_ml_flush [330]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[425]    0.0    0.00    0.00       1         camlWeak__entry [425]
-----------------------------------------------
                0.00    0.00       1/1           caml_fatal_uncaught_exception [438]
[426]    0.0    0.00    0.00       1         caml_callback2 [426]
-----------------------------------------------
                0.00    0.00       1/1           camlBatFloat__if_safe_2370 [1195]
[427]    0.0    0.00    0.00       1         caml_classify_float [427]
-----------------------------------------------
                0.00    0.00       1/1           camlBatFloat__if_safe_2370 [1195]
[428]    0.0    0.00    0.00       1         caml_classify_float_unboxed [428]
-----------------------------------------------
                0.00    0.00       1/1           caml_sys_open [460]
[429]    0.0    0.00    0.00       1         caml_convert_flag_list [429]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__convert_raw_backtrace_1346 [407]
[430]    0.0    0.00    0.00       1         caml_convert_raw_backtrace [430]
                0.00    0.00       1/1           caml_debug_info_available [433]
                0.00    0.00       1/38          caml_alloc [293]
-----------------------------------------------
                0.00    0.00       1/1           caml_sys_get_argv [142]
[431]    0.0    0.00    0.00       1         caml_copy_string_array [431]
-----------------------------------------------
                0.00    0.00       1/1           caml_sys_init [459]
[432]    0.0    0.00    0.00       1         caml_cplugins_init [432]
                0.00    0.00       1/2           caml_cplugins_load [360]
-----------------------------------------------
                0.00    0.00       1/1           caml_convert_raw_backtrace [430]
[433]    0.0    0.00    0.00       1         caml_debug_info_available [433]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_exn [14]
[434]    0.0    0.00    0.00       1         caml_debugger_init [434]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_exn [14]
[435]    0.0    0.00    0.00       1         caml_executable_name [435]
                0.00    0.00       1/105         caml_stat_alloc [274]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_exn [14]
[436]    0.0    0.00    0.00       1         caml_ext_table_add [436]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_exn [14]
[437]    0.0    0.00    0.00       1         caml_ext_table_init [437]
                0.00    0.00       1/105         caml_stat_alloc [274]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup [15]
[438]    0.0    0.00    0.00       1         caml_fatal_uncaught_exception [438]
                0.00    0.00       1/1           caml_named_value [450]
                0.00    0.00       1/1           caml_callback2 [426]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintexc__try_get_raw_backtrace_1446 [412]
[439]    0.0    0.00    0.00       1         caml_get_exception_raw_backtrace [439]
                0.00    0.00       1/38          caml_alloc [293]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [55]
[440]    0.0    0.00    0.00       1         caml_init_alloc_for_heap [440]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_exn [14]
[441]    0.0    0.00    0.00       1         caml_init_backtrace [441]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_exn [14]
[442]    0.0    0.00    0.00       1         caml_init_custom_operations [442]
                0.00    0.00       2/5           caml_register_custom_operations [323]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_exn [14]
[443]    0.0    0.00    0.00       1         caml_init_frame_descriptors [443]
                0.00    0.00      78/105         caml_stat_alloc [274]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_exn [14]
[444]    0.0    0.00    0.00       1         caml_init_ieee_floats [444]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_exn [14]
[445]    0.0    0.00    0.00       1         caml_init_signals [445]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_major_heap [67]
[446]    0.0    0.00    0.00       1         caml_make_free_blocks [446]
                0.00    0.00       1/675         caml_fl_merge_block [236]
-----------------------------------------------
                0.00    0.00       1/1           camlUtil__load_file_1390 [8]
[447]    0.0    0.00    0.00       1         caml_ml_close_channel [447]
                0.00    0.00       1/14          caml_enter_blocking_section [311]
                0.00    0.00       1/14          caml_leave_blocking_section [312]
-----------------------------------------------
                0.00    0.00       1/1           camlCamlinternalFormat__output_acc_64856 [383]
[448]    0.0    0.00    0.00       1         caml_ml_output_char [448]
-----------------------------------------------
                0.00    0.00       1/1           camlPervasives__open_in_gen_1242 [199]
[449]    0.0    0.00    0.00       1         caml_ml_set_channel_name [449]
                0.00    0.00       1/375         caml_string_length [251]
                0.00    0.00       1/2           caml_stat_free [371]
                0.00    0.00       1/2           caml_strdup [372]
-----------------------------------------------
                0.00    0.00       1/1           caml_fatal_uncaught_exception [438]
[450]    0.0    0.00    0.00       1         caml_named_value [450]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [55]
[451]    0.0    0.00    0.00       1         caml_normalize_heap_increment [451]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [55]
[452]    0.0    0.00    0.00       1         caml_page_table_initialize [452]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_exn [14]
[453]    0.0    0.00    0.00       1         caml_parse_ocamlrunparam [453]
                0.00    0.00       2/6           caml_secure_getenv [321]
-----------------------------------------------
                0.00    0.00       1/1           caml_alloc_custom [159]
[454]    0.0    0.00    0.00       1         caml_realloc_custom_table [454]
-----------------------------------------------
                0.00    0.00       1/1           do_set [353]
[455]    0.0    0.00    0.00       1         caml_realloc_ephe_ref_table [455]
-----------------------------------------------
                0.00    0.00       1/1           caml_modify [204]
[456]    0.0    0.00    0.00       1         caml_realloc_ref_table [456]
-----------------------------------------------
                0.00    0.00       1/1           camlNc__entry [3]
[457]    0.0    0.00    0.00       1         caml_string_equal [457]
-----------------------------------------------
                0.00    0.00       1/1           caml_sys_open [460]
[458]    0.0    0.00    0.00       1         caml_sys_check_path [458]
                0.00    0.00       1/7           caml_string_is_c_safe [315]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_exn [14]
[459]    0.0    0.00    0.00       1         caml_sys_init [459]
                0.00    0.00       1/2           caml_cplugins_load [360]
                0.00    0.00       1/1           caml_cplugins_init [432]
-----------------------------------------------
                0.00    0.00       1/1           camlPervasives__open_in_gen_1242 [199]
[460]    0.0    0.00    0.00       1         caml_sys_open [460]
                0.00    0.00       1/1           caml_sys_check_path [458]
                0.00    0.00       1/2           caml_strdup [372]
                0.00    0.00       1/1           caml_convert_flag_list [429]
                0.00    0.00       1/14          caml_enter_blocking_section [311]
                0.00    0.00       1/14          caml_leave_blocking_section [312]
                0.00    0.00       1/2           caml_stat_free [371]
-----------------------------------------------
                0.00    0.00       1/1           caml_flush_partial [329]
[461]    0.0    0.00    0.00       1         caml_write_fd [461]
                0.00    0.00       1/14          caml_enter_blocking_section [311]
                0.00    0.00       1/14          caml_leave_blocking_section [312]
-----------------------------------------------
                0.00    0.00       1/1           init_frame_descriptors [463]
[462]    0.0    0.00    0.00       1         fill_hashtable [462]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_exn [14]
[463]    0.0    0.00    0.00       1         init_frame_descriptors [463]
                0.00    0.00       1/105         caml_stat_alloc [274]
                0.00    0.00       1/1           fill_hashtable [462]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [316] alloc_generic_table    [27] camlImp_parser___menhir_run48_3191 [210] caml_create_bytes
 [206] allocate_block         [48] camlImp_parser___menhir_run49_3192 [248] caml_curry2
 [374] camlArrayLabels__entry [47] camlImp_parser___menhir_run4_3236 [249] caml_curry2_1
  [94] camlArray__append_1232 [83] camlImp_parser___menhir_run61_3194 [35] caml_darken
 [333] camlArray__blit_1246   [99] camlImp_parser___menhir_run68_3199 [45] caml_darken_all_roots_slice
 [375] camlArray__entry       [38] camlImp_parser___menhir_run6_3237 [298] caml_darken_all_roots_start
  [61] camlArray__init_1217  [128] camlImp_parser___menhir_run71_3200 [433] caml_debug_info_available
 [156] camlArray__map_1261    [78] camlImp_parser___menhir_run77_3140 [434] caml_debugger_init
  [49] camlBuffer__create_1209 [58] camlImp_parser___menhir_run7_3219 [44] caml_do_local_roots
 [376] camlBuffer__entry      [80] camlImp_parser___menhir_run85_3201 [43] caml_do_roots
 [146] camlBytes__copy_1226  [113] camlImp_parser___menhir_run88_3173 [7] caml_empty_minor_heap
 [163] camlBytes__entry       [31] camlImp_parser___menhir_run89_3174 [311] caml_enter_blocking_section
 [147] camlBytes__make_1216   [82] camlImp_parser___menhir_run91_3171 [343] caml_enter_blocking_section_default
  [19] camlBytes__sub_1234    [41] camlImp_parser___menhir_run92_3175 [344] caml_ephe_blit_key
 [377] camlCallback__entry   [395] camlImp_parser__entry [167] caml_ephe_create
 [200] camlCallback__register_exception_1265 [170] camlImp_parser__file_top_3242 [345] caml_ephe_set_key_option
 [378] camlCamlinternalFormatBasics__entry [256] camlImp_parser__fun_12792 [435] caml_executable_name
 [379] camlCamlinternalFormat__entry [396] camlImplib__entry [436] caml_ext_table_add
 [380] camlCamlinternalFormat__fun_84209 [16] camlImplib__mdl_from_string_2099 [437] caml_ext_table_init
 [381] camlCamlinternalFormat__fun_84292 [397] camlInt32__entry [438] caml_fatal_uncaught_exception
 [354] camlCamlinternalFormat__make_printf_62490 [398] camlInt64__entry [361] caml_fill_bytes
 [382] camlCamlinternalFormat__make_string_padding_62494 [111] camlLang__alc_blk_r_3980 [232] caml_final_do_calls
 [383] camlCamlinternalFormat__output_acc_64856 [90] camlLang__entry [169] caml_final_do_roots
 [384] camlCamlinternalLazy__entry [272] camlLang__fun_8409 [233] caml_final_empty_young
 [385] camlCamlinternalOO__entry [334] camlLang__init_ns_2568 [144] caml_final_oldify_young_roots
 [259] camlChar__chr_1206    [255] camlLang__newvar_1963 [185] caml_final_register
 [386] camlChar__entry       [282] camlLang__newvar_q_1969 [299] caml_final_update_clean_phase
